1.071625079999971586e-06,4.328090354056101652e-01
1.071637580001005841e-06,6.118309951921583334e-01
1.071650080002040095e-06,9.768769099709625481e-01
1.071662580003074350e-06,1.531024681140831900e+00
1.071675080004108604e-06,2.273461230076371464e+00
1.071687579998203965e-06,3.199492113871008847e+00
1.071700079999238220e-06,4.300636213704410515e+00
1.071712580000272474e-06,5.564801152537751427e+00
1.071725080001306729e-06,6.976532387550784087e+00
1.071737580002340984e-06,8.517326043416240111e+00
1.071750080003375238e-06,1.016599400094865757e+01
1.071762579997470599e-06,1.189906812046319118e+01
1.071775079998504854e-06,1.369123037725949033e+01
1.071787579999539108e-06,1.551575588634395331e+01
1.071800080000573363e-06,1.734495638282017893e+01
1.071812580001607618e-06,1.915061377499802120e+01
1.071825080002641872e-06,2.090439463980699131e+01
1.071837580003676127e-06,2.257823891904597957e+01
1.071850079997771488e-06,2.414471830201000202e+01
1.071862579998805742e-06,2.557736134473648804e+01
1.071875079999839997e-06,2.685094518139026576e+01
1.071887580000874252e-06,2.794175461964013962e+01
1.071900080001908506e-06,2.882781108032006756e+01
1.071912580002942761e-06,2.948907515601064944e+01
1.071925080003977016e-06,2.990762680368379733e+01
1.071937579998072376e-06,3.006782798121171396e+01
1.071950079999106631e-06,2.995647235235369976e+01
1.071962580000140886e-06,2.956292635626184051e+01
1.071975080001175140e-06,2.887926580340666050e+01
1.071987580002209395e-06,2.790041076708978451e+01
1.072000080003243649e-06,2.662426079364653830e+01
1.072012579997339010e-06,2.505183128521044367e+01
1.072025079998373265e-06,2.318739007523417328e+01
1.072037579999407519e-06,2.103859168949402303e+01
1.072050080000441774e-06,1.861660516643602037e+01
1.072062580001476029e-06,1.593622893506339189e+01
1.072075080002510283e-06,1.301598467197558762e+01
1.072087580003544538e-06,9.878179997890750741e+00
1.072100079997639899e-06,6.548928127809996447e+00
1.072112579998674153e-06,3.058111257921126036e+00
1.072125079999708408e-06,-5.607263623929493734e-01
1.072137580000742663e-06,-4.270569951945075715e+00
1.072150080001776917e-06,-8.031223753991968195e+00
1.072162580002811172e-06,-1.179971002582003869e+01
1.072175080003845427e-06,-1.553078585821980440e+01
1.072187579997940787e-06,-1.917758135911717687e+01
1.072200079998975042e-06,-2.269235693638455231e+01
1.072212580000009297e-06,-2.602737049444236916e+01
1.072225080001043551e-06,-2.913583719522545579e+01
1.072237580002077806e-06,-3.197295655353945421e+01
1.072250080003112060e-06,-3.449697379334267566e+01
1.072262580004146315e-06,-3.667023608963326353e+01
1.072275079998241676e-06,-3.846019965918969774e+01
1.072287579999275930e-06,-3.984034161422889753e+01
1.072300080000310185e-06,-4.079093238712808756e+01
1.072312580001344440e-06,-4.129962872690231279e+01
1.072325080002378694e-06,-4.136185549692000762e+01
1.072337580003412949e-06,-4.098095514695587127e+01
1.072350079997508310e-06,-4.016809633534217738e+01
1.072362579998542564e-06,-3.894194636383795682e+01
