1.059112579998577885e-06,1.445029358797633634e+01
1.059125079999612140e-06,1.207984320565243408e+01
1.059137580000646395e-06,9.567093868589205741e+00
1.059150080001680649e-06,6.935143500489381552e+00
1.059162580002714904e-06,4.208767456964909393e+00
1.059175080003749159e-06,1.414219532111590683e+00
1.059187579997844519e-06,-1.421009482388898348e+00
1.059200079998878774e-06,-4.268477458768991539e+00
1.059212579999913029e-06,-7.099120595418281887e+00
1.059225080000947283e-06,-9.883624796242147070e+00
1.059237580001981538e-06,-1.259283458314552639e+01
1.059250080003015793e-06,-1.519819250655133303e+01
1.059262579997111153e-06,-1.767219960172988991e+01
1.059275079998145408e-06,-1.998888560433292838e+01
1.059287579999179663e-06,-2.212427519124366171e+01
1.059300080000213917e-06,-2.405683563026564187e+01
1.059312580001248172e-06,-2.576789005255940168e+01
1.059325080002282427e-06,-2.724198129847110295e+01
1.059337580003316681e-06,-2.846717177675779098e+01
1.059350079997412042e-06,-2.943526684870104759e+01
1.059362579998446297e-06,-3.014195236691963231e+01
1.059375079999480551e-06,-3.058683961987794575e+01
1.059387580000514806e-06,-3.077341539341113474e+01
1.059400080001549060e-06,-3.070889872921934582e+01
1.059412580002583315e-06,-3.040400940732365598e+01
1.059425080003617570e-06,-2.987265747965232876e+01
1.059437579997712930e-06,-2.913156570269839563e+01
1.059450079998747185e-06,-2.819983870515958913e+01
1.059462579999781440e-06,-2.709849491502463437e+01
1.059475080000815694e-06,-2.584997680210230797e+01
1.059487580001849949e-06,-2.447765526699727801e+01
1.059500080002884204e-06,-2.300534264821336450e+01
1.059512579996979564e-06,-2.145682738580130788e+01
1.059525079998013819e-06,-1.985544077421287668e+01
1.059537579999048074e-06,-1.822366468115672689e+01
1.059550080000082328e-06,-1.658278626246418952e+01
1.059562580001116583e-06,-1.495260326160886066e+01
1.059575080002150838e-06,-1.335118223627037715e+01
1.059587580003185092e-06,-1.179466924596676769e+01
1.059600079997280453e-06,-1.029715186535787552e+01
1.059612579998314708e-06,-8.870569883385128307e+00
1.059625079999348962e-06,-7.524671372646548839e+00
1.059637580000383217e-06,-6.267010359559067822e+00
1.059650080001417471e-06,-5.102981791346097751e+00
1.059662580002451726e-06,-4.035890026967095423e+00
1.059675080003485981e-06,-3.067046395167929429e+00
1.059687579997581341e-06,-2.195892125969318265e+00
1.059700079998615596e-06,-1.420142965378623945e+00
1.059712579999649851e-06,-7.359519005638230915e-01
1.059725080000684105e-06,-1.380867865707017805e-01
1.059737580001718360e-06,3.798803793138837426e-01
1.059750080002752615e-06,8.253753343113070517e-01
1.059762580003786869e-06,1.206617769888878255e+00
